Person_ID,Aracade_Game,Adventure_Game,Game,Proficency 
18592,NO,NO,MISSING_VALUE,MISSING_VALUE
18593,NO,NO,MISSING_VALUE,MISSING_VALUE
18594,NO,NO,MISSING_VALUE,MISSING_VALUE
18595,NO,NO,MISSING_VALUE,LEVEL_2
18596,NO,NO,MISSING_VALUE,MISSING_VALUE
18597,NO,NO,MISSING_VALUE,MISSING_VALUE
18598,NO,NO,MISSING_VALUE,MISSING_VALUE
18599,NO,NO,MISSING_VALUE,MISSING_VALUE
18600,NO,NO,MISSING_VALUE,LEVEL_2
18601,NO,YES,GAME_2,MISSING_VALUE
18602,NO,NO,MISSING_VALUE,LEVEL_2
18603,NO,NO,MISSING_VALUE,MISSING_VALUE
18604,NO,YES,MISSING_VALUE,MISSING_VALUE
18605,NO,NO,MISSING_VALUE,LEVEL_3
18606,NO,NO,MISSING_VALUE,LEVEL_3
18607,NO,NO,MISSING_VALUE,LEVEL_2
18608,NO,YES,MISSING_VALUE,MISSING_VALUE
18609,NO,YES,GAME_2,MISSING_VALUE
18610,NO,NO,MISSING_VALUE,LEVEL_2
18611,NO,NO,MISSING_VALUE,MISSING_VALUE
18612,NO,YES,MISSING_VALUE,LEVEL_2
18613,NO,NO,MISSING_VALUE,MISSING_VALUE
18614,NO,NO,MISSING_VALUE,MISSING_VALUE
18615,NO,NO,MISSING_VALUE,MISSING_VALUE
18616,NO,NO,MISSING_VALUE,MISSING_VALUE
18617,NO,YES,GAME_3,LEVEL_2
18618,NO,YES,MISSING_VALUE,LEVEL_2
18619,NO,YES,GAME_3,MISSING_VALUE
18620,NO,NO,MISSING_VALUE,MISSING_VALUE
18621,NO,NO,MISSING_VALUE,MISSING_VALUE
18622,NO,NO,MISSING_VALUE,MISSING_VALUE
18623,NO,NO,MISSING_VALUE,MISSING_VALUE
18624,NO,NO,MISSING_VALUE,LEVEL_3
18625,NO,NO,MISSING_VALUE,LEVEL_1
18626,NO,NO,MISSING_VALUE,LEVEL_1
18627,NO,YES,MISSING_VALUE,MISSING_VALUE
18628,NO,NO,MISSING_VALUE,MISSING_VALUE
18629,NO,NO,MISSING_VALUE,MISSING_VALUE
18630,NO,NO,MISSING_VALUE,MISSING_VALUE
18631,NO,NO,MISSING_VALUE,LEVEL_2
18632,NO,YES,GAME_2,LEVEL_3
18633,NO,YES,MISSING_VALUE,LEVEL_3
18634,NO,NO,MISSING_VALUE,MISSING_VALUE
18635,NO,NO,MISSING_VALUE,MISSING_VALUE
18636,NO,NO,MISSING_VALUE,MISSING_VALUE
18637,NO,NO,MISSING_VALUE,MISSING_VALUE
18638,NO,NO,MISSING_VALUE,MISSING_VALUE
18639,NO,NO,MISSING_VALUE,MISSING_VALUE
18640,NO,NO,MISSING_VALUE,LEVEL_2
18641,NO,NO,MISSING_VALUE,LEVEL_3
18642,NO,NO,MISSING_VALUE,MISSING_VALUE
18643,NO,NO,MISSING_VALUE,MISSING_VALUE
18644,NO,NO,MISSING_VALUE,MISSING_VALUE
18645,NO,NO,MISSING_VALUE,MISSING_VALUE
18646,NO,NO,MISSING_VALUE,MISSING_VALUE
18647,NO,NO,MISSING_VALUE,MISSING_VALUE
18648,NO,YES,MISSING_VALUE,MISSING_VALUE
18649,NO,NO,MISSING_VALUE,MISSING_VALUE
18650,NO,NO,MISSING_VALUE,MISSING_VALUE
18651,NO,YES,MISSING_VALUE,MISSING_VALUE
18652,NO,YES,GAME_1,LEVEL_2
18653,NO,YES,MISSING_VALUE,MISSING_VALUE
18654,NO,YES,MISSING_VALUE,MISSING_VALUE
18655,NO,NO,MISSING_VALUE,MISSING_VALUE
18656,NO,YES,MISSING_VALUE,MISSING_VALUE
18657,NO,NO,MISSING_VALUE,MISSING_VALUE
18658,NO,YES,MISSING_VALUE,LEVEL_2
18659,NO,NO,MISSING_VALUE,MISSING_VALUE
18660,NO,NO,MISSING_VALUE,LEVEL_1
18661,NO,YES,GAME_3,MISSING_VALUE
18662,NO,YES,GAME_4,LEVEL_2
18663,NO,YES,GAME_4,MISSING_VALUE
18664,NO,NO,MISSING_VALUE,MISSING_VALUE
18665,NO,YES,MISSING_VALUE,MISSING_VALUE
18666,NO,YES,MISSING_VALUE,MISSING_VALUE
18667,NO,NO,MISSING_VALUE,MISSING_VALUE
18668,NO,NO,MISSING_VALUE,MISSING_VALUE
18669,NO,NO,MISSING_VALUE,MISSING_VALUE
18670,NO,NO,MISSING_VALUE,MISSING_VALUE
18671,NO,NO,MISSING_VALUE,MISSING_VALUE
18672,NO,NO,MISSING_VALUE,MISSING_VALUE
18673,NO,YES,MISSING_VALUE,LEVEL_1
18674,NO,NO,MISSING_VALUE,MISSING_VALUE
18675,NO,YES,GAME_2,MISSING_VALUE
18676,NO,NO,MISSING_VALUE,MISSING_VALUE
18677,NO,NO,MISSING_VALUE,MISSING_VALUE
18678,NO,YES,GAME_1,LEVEL_2
18679,NO,YES,GAME_1,LEVEL_2
18680,NO,NO,MISSING_VALUE,LEVEL_2
18681,NO,NO,MISSING_VALUE,MISSING_VALUE
18682,NO,NO,MISSING_VALUE,MISSING_VALUE
18683,NO,YES,MISSING_VALUE,MISSING_VALUE
18684,NO,YES,MISSING_VALUE,MISSING_VALUE
18685,NO,NO,MISSING_VALUE,MISSING_VALUE
18686,NO,NO,MISSING_VALUE,MISSING_VALUE
18687,NO,NO,MISSING_VALUE,MISSING_VALUE
18688,NO,YES,GAME_1,MISSING_VALUE
18689,NO,YES,MISSING_VALUE,LEVEL_1
18690,NO,NO,MISSING_VALUE,MISSING_VALUE
18691,NO,NO,MISSING_VALUE,MISSING_VALUE
18692,NO,NO,MISSING_VALUE,LEVEL_1
18693,NO,NO,MISSING_VALUE,LEVEL_2
18694,NO,NO,MISSING_VALUE,MISSING_VALUE
18695,NO,YES,MISSING_VALUE,MISSING_VALUE
18696,NO,NO,MISSING_VALUE,MISSING_VALUE
18697,NO,NO,MISSING_VALUE,MISSING_VALUE
18698,NO,NO,MISSING_VALUE,MISSING_VALUE
18699,NO,YES,MISSING_VALUE,MISSING_VALUE
18700,NO,YES,MISSING_VALUE,MISSING_VALUE
18701,NO,YES,MISSING_VALUE,MISSING_VALUE
18702,NO,YES,MISSING_VALUE,LEVEL_2
18703,NO,NO,MISSING_VALUE,MISSING_VALUE
18704,NO,NO,MISSING_VALUE,MISSING_VALUE
18705,NO,NO,MISSING_VALUE,MISSING_VALUE
18706,NO,NO,MISSING_VALUE,MISSING_VALUE
18707,NO,NO,MISSING_VALUE,MISSING_VALUE
18708,NO,NO,MISSING_VALUE,MISSING_VALUE
18709,NO,YES,GAME_1,MISSING_VALUE
18710,NO,YES,GAME_3,LEVEL_2
18711,NO,YES,MISSING_VALUE,MISSING_VALUE
18712,NO,NO,MISSING_VALUE,MISSING_VALUE
18713,NO,YES,MISSING_VALUE,MISSING_VALUE
18714,NO,NO,MISSING_VALUE,MISSING_VALUE
18715,NO,NO,MISSING_VALUE,MISSING_VALUE
18716,NO,NO,MISSING_VALUE,MISSING_VALUE
18717,NO,NO,MISSING_VALUE,MISSING_VALUE
18718,NO,NO,MISSING_VALUE,MISSING_VALUE
18719,NO,NO,MISSING_VALUE,MISSING_VALUE
18720,NO,NO,MISSING_VALUE,MISSING_VALUE
18721,NO,NO,MISSING_VALUE,LEVEL_2
18722,NO,NO,MISSING_VALUE,MISSING_VALUE
18723,NO,NO,MISSING_VALUE,LEVEL_2
18724,NO,NO,MISSING_VALUE,MISSING_VALUE
18725,NO,NO,MISSING_VALUE,MISSING_VALUE
18726,NO,NO,MISSING_VALUE,MISSING_VALUE
18727,NO,YES,MISSING_VALUE,MISSING_VALUE
18728,NO,NO,MISSING_VALUE,MISSING_VALUE
18729,NO,NO,MISSING_VALUE,MISSING_VALUE
18730,NO,YES,MISSING_VALUE,MISSING_VALUE
18731,NO,NO,MISSING_VALUE,LEVEL_1
18732,NO,NO,MISSING_VALUE,LEVEL_2
18733,NO,NO,MISSING_VALUE,MISSING_VALUE
18734,NO,YES,MISSING_VALUE,LEVEL_2
18735,NO,NO,MISSING_VALUE,MISSING_VALUE
18736,NO,NO,MISSING_VALUE,MISSING_VALUE
18737,NO,YES,MISSING_VALUE,MISSING_VALUE
18738,NO,NO,MISSING_VALUE,MISSING_VALUE
18739,NO,NO,MISSING_VALUE,LEVEL_2
18740,NO,YES,GAME_1,LEVEL_2
18741,NO,YES,MISSING_VALUE,LEVEL_2
18742,NO,NO,MISSING_VALUE,MISSING_VALUE
18743,NO,NO,MISSING_VALUE,MISSING_VALUE
18744,NO,YES,GAME_1,LEVEL_2
18745,NO,NO,MISSING_VALUE,MISSING_VALUE
18746,NO,NO,MISSING_VALUE,MISSING_VALUE
18747,NO,NO,MISSING_VALUE,MISSING_VALUE
18748,NO,YES,MISSING_VALUE,MISSING_VALUE
18749,NO,NO,MISSING_VALUE,MISSING_VALUE
18750,NO,NO,MISSING_VALUE,MISSING_VALUE
18751,NO,YES,MISSING_VALUE,MISSING_VALUE
18752,NO,NO,MISSING_VALUE,MISSING_VALUE
18753,NO,NO,MISSING_VALUE,MISSING_VALUE
18754,NO,NO,MISSING_VALUE,LEVEL_2
18755,NO,NO,MISSING_VALUE,MISSING_VALUE
18756,NO,YES,MISSING_VALUE,MISSING_VALUE
18757,NO,YES,MISSING_VALUE,LEVEL_2
18758,NO,NO,MISSING_VALUE,MISSING_VALUE
18759,NO,YES,MISSING_VALUE,MISSING_VALUE
18760,NO,NO,MISSING_VALUE,MISSING_VALUE
18761,NO,YES,MISSING_VALUE,MISSING_VALUE
18762,NO,NO,MISSING_VALUE,LEVEL_2
18763,NO,NO,MISSING_VALUE,MISSING_VALUE
18764,NO,NO,MISSING_VALUE,MISSING_VALUE
18765,NO,NO,MISSING_VALUE,MISSING_VALUE
18766,NO,NO,MISSING_VALUE,MISSING_VALUE
18767,NO,NO,MISSING_VALUE,MISSING_VALUE
18768,NO,NO,MISSING_VALUE,MISSING_VALUE
18769,NO,NO,MISSING_VALUE,MISSING_VALUE
18770,NO,NO,MISSING_VALUE,MISSING_VALUE
18771,NO,NO,MISSING_VALUE,LEVEL_2
18772,NO,NO,MISSING_VALUE,MISSING_VALUE
18773,NO,NO,MISSING_VALUE,MISSING_VALUE
18774,NO,NO,MISSING_VALUE,LEVEL_2
18775,NO,YES,MISSING_VALUE,MISSING_VALUE
18776,NO,YES,GAME_1,LEVEL_2
18777,NO,YES,MISSING_VALUE,MISSING_VALUE
18778,NO,YES,GAME_1,LEVEL_2
18779,NO,YES,MISSING_VALUE,MISSING_VALUE
18780,NO,YES,GAME_2,LEVEL_3
18781,NO,NO,MISSING_VALUE,LEVEL_2
18782,NO,NO,MISSING_VALUE,MISSING_VALUE
18783,NO,NO,MISSING_VALUE,MISSING_VALUE
18784,NO,NO,MISSING_VALUE,MISSING_VALUE
18785,NO,NO,MISSING_VALUE,MISSING_VALUE
18786,NO,NO,MISSING_VALUE,MISSING_VALUE
18787,NO,YES,MISSING_VALUE,MISSING_VALUE
18788,NO,NO,MISSING_VALUE,LEVEL_2
18789,NO,NO,MISSING_VALUE,LEVEL_2
18790,NO,NO,MISSING_VALUE,MISSING_VALUE
18791,NO,YES,MISSING_VALUE,MISSING_VALUE
18792,NO,YES,GAME_2,MISSING_VALUE
18793,NO,NO,MISSING_VALUE,MISSING_VALUE
18794,NO,NO,MISSING_VALUE,MISSING_VALUE
18795,NO,NO,MISSING_VALUE,MISSING_VALUE
18796,NO,YES,MISSING_VALUE,MISSING_VALUE
18797,NO,NO,MISSING_VALUE,LEVEL_1
18798,NO,NO,MISSING_VALUE,MISSING_VALUE
18799,NO,YES,MISSING_VALUE,LEVEL_2
18800,NO,YES,MISSING_VALUE,MISSING_VALUE
18801,NO,NO,MISSING_VALUE,MISSING_VALUE
18802,NO,NO,MISSING_VALUE,MISSING_VALUE
18803,NO,NO,MISSING_VALUE,MISSING_VALUE
18804,NO,NO,MISSING_VALUE,MISSING_VALUE
18805,NO,NO,MISSING_VALUE,MISSING_VALUE
18806,NO,YES,MISSING_VALUE,MISSING_VALUE
18807,NO,YES,MISSING_VALUE,MISSING_VALUE
18808,NO,NO,MISSING_VALUE,MISSING_VALUE
18809,NO,NO,MISSING_VALUE,MISSING_VALUE
18810,NO,NO,MISSING_VALUE,MISSING_VALUE
18811,NO,YES,MISSING_VALUE,LEVEL_2
18812,NO,NO,MISSING_VALUE,MISSING_VALUE
18813,NO,NO,MISSING_VALUE,MISSING_VALUE
18814,NO,NO,MISSING_VALUE,MISSING_VALUE
18815,NO,YES,MISSING_VALUE,LEVEL_2
18816,NO,NO,MISSING_VALUE,MISSING_VALUE
18817,NO,YES,MISSING_VALUE,MISSING_VALUE
18818,NO,NO,MISSING_VALUE,MISSING_VALUE
18819,NO,YES,MISSING_VALUE,MISSING_VALUE
18820,NO,NO,MISSING_VALUE,MISSING_VALUE
18821,NO,NO,MISSING_VALUE,LEVEL_2
18822,NO,NO,MISSING_VALUE,LEVEL_2
18823,NO,YES,MISSING_VALUE,MISSING_VALUE
18824,NO,NO,MISSING_VALUE,MISSING_VALUE
18825,NO,NO,MISSING_VALUE,MISSING_VALUE
18826,NO,NO,MISSING_VALUE,LEVEL_2
18827,NO,NO,MISSING_VALUE,LEVEL_2
18828,NO,NO,MISSING_VALUE,MISSING_VALUE
18829,NO,NO,MISSING_VALUE,MISSING_VALUE
18830,NO,NO,MISSING_VALUE,LEVEL_2
18831,NO,YES,MISSING_VALUE,MISSING_VALUE
18832,NO,YES,MISSING_VALUE,MISSING_VALUE
18833,NO,NO,MISSING_VALUE,MISSING_VALUE
18834,NO,NO,MISSING_VALUE,LEVEL_2
18835,NO,NO,MISSING_VALUE,MISSING_VALUE
18836,NO,NO,MISSING_VALUE,MISSING_VALUE
18837,NO,NO,MISSING_VALUE,MISSING_VALUE
18838,NO,NO,MISSING_VALUE,MISSING_VALUE
18839,NO,NO,MISSING_VALUE,LEVEL_2
18840,NO,NO,MISSING_VALUE,MISSING_VALUE
18841,NO,NO,MISSING_VALUE,LEVEL_1
18842,NO,YES,MISSING_VALUE,LEVEL_2
18843,NO,NO,MISSING_VALUE,LEVEL_2
18844,NO,NO,MISSING_VALUE,MISSING_VALUE
18845,NO,NO,MISSING_VALUE,MISSING_VALUE
18846,NO,NO,MISSING_VALUE,MISSING_VALUE
18847,NO,NO,MISSING_VALUE,MISSING_VALUE
18848,NO,NO,MISSING_VALUE,MISSING_VALUE
18849,NO,NO,MISSING_VALUE,MISSING_VALUE
18850,NO,NO,MISSING_VALUE,MISSING_VALUE
18851,NO,NO,MISSING_VALUE,MISSING_VALUE
18852,NO,NO,MISSING_VALUE,MISSING_VALUE
18853,NO,NO,MISSING_VALUE,MISSING_VALUE
18854,NO,NO,MISSING_VALUE,LEVEL_2
18855,NO,NO,MISSING_VALUE,MISSING_VALUE
18856,NO,NO,MISSING_VALUE,MISSING_VALUE
18857,NO,NO,MISSING_VALUE,LEVEL_2
18858,NO,NO,MISSING_VALUE,LEVEL_4
18859,NO,YES,MISSING_VALUE,LEVEL_2
18860,NO,NO,MISSING_VALUE,LEVEL_4
18861,NO,NO,MISSING_VALUE,LEVEL_4
18862,NO,NO,MISSING_VALUE,LEVEL_4
18863,NO,NO,MISSING_VALUE,LEVEL_4
18864,NO,NO,MISSING_VALUE,LEVEL_4
18865,NO,NO,MISSING_VALUE,LEVEL_4
18866,NO,NO,MISSING_VALUE,LEVEL_4
18867,NO,NO,MISSING_VALUE,LEVEL_4
18868,NO,NO,MISSING_VALUE,LEVEL_4
18869,NO,NO,MISSING_VALUE,LEVEL_4
18870,NO,NO,MISSING_VALUE,LEVEL_4
18871,NO,NO,MISSING_VALUE,LEVEL_4
18872,NO,YES,GAME_1,LEVEL_1
18873,NO,YES,MISSING_VALUE,LEVEL_2
18874,NO,NO,MISSING_VALUE,LEVEL_4
18875,NO,NO,MISSING_VALUE,LEVEL_4
18876,NO,YES,MISSING_VALUE,LEVEL_2
18877,NO,NO,MISSING_VALUE,LEVEL_4
18878,NO,NO,MISSING_VALUE,LEVEL_4
18879,NO,NO,MISSING_VALUE,LEVEL_4
18880,NO,NO,MISSING_VALUE,LEVEL_2
18881,NO,NO,MISSING_VALUE,LEVEL_4
18882,NO,NO,MISSING_VALUE,LEVEL_4
18883,NO,YES,MISSING_VALUE,LEVEL_4
18884,NO,YES,GAME_2,LEVEL_3
18885,NO,NO,MISSING_VALUE,LEVEL_4
18886,NO,YES,MISSING_VALUE,LEVEL_4
18887,NO,NO,MISSING_VALUE,LEVEL_4
18888,NO,YES,MISSING_VALUE,LEVEL_4
18889,NO,YES,GAME_2,MISSING_VALUE
18890,NO,NO,MISSING_VALUE,LEVEL_4
18891,NO,NO,MISSING_VALUE,LEVEL_4
18892,NO,NO,MISSING_VALUE,LEVEL_4
18893,NO,NO,MISSING_VALUE,LEVEL_4
18894,NO,NO,MISSING_VALUE,LEVEL_4
18895,NO,YES,MISSING_VALUE,LEVEL_4
18896,NO,NO,MISSING_VALUE,LEVEL_4
18897,NO,NO,MISSING_VALUE,LEVEL_4
18898,NO,YES,GAME_1,MISSING_VALUE
18899,NO,NO,MISSING_VALUE,LEVEL_4
18900,NO,NO,MISSING_VALUE,LEVEL_4
18901,NO,NO,MISSING_VALUE,LEVEL_4
18902,NO,YES,GAME_1,LEVEL_2
18903,NO,YES,MISSING_VALUE,LEVEL_4
18904,NO,NO,MISSING_VALUE,LEVEL_4
18905,NO,NO,MISSING_VALUE,LEVEL_4
18906,NO,YES,MISSING_VALUE,LEVEL_4
18907,NO,NO,MISSING_VALUE,LEVEL_4
18908,NO,YES,MISSING_VALUE,LEVEL_2
18909,NO,NO,MISSING_VALUE,LEVEL_4
18910,NO,NO,MISSING_VALUE,LEVEL_4
18911,NO,NO,MISSING_VALUE,LEVEL_4
18912,NO,NO,MISSING_VALUE,LEVEL_4
18913,NO,NO,MISSING_VALUE,LEVEL_4
18914,NO,NO,MISSING_VALUE,LEVEL_4
18915,NO,YES,MISSING_VALUE,LEVEL_4
18916,NO,NO,MISSING_VALUE,LEVEL_4
18917,NO,NO,MISSING_VALUE,LEVEL_4
18918,NO,YES,MISSING_VALUE,MISSING_VALUE
18919,NO,YES,MISSING_VALUE,MISSING_VALUE
18920,NO,YES,MISSING_VALUE,LEVEL_2
18921,NO,YES,GAME_2,LEVEL_3
18922,NO,YES,MISSING_VALUE,LEVEL_4
18923,NO,NO,MISSING_VALUE,LEVEL_4
18924,NO,NO,MISSING_VALUE,LEVEL_4
18925,NO,YES,GAME_3,MISSING_VALUE
18926,NO,NO,MISSING_VALUE,LEVEL_4
18927,NO,NO,MISSING_VALUE,LEVEL_2
18928,NO,YES,MISSING_VALUE,MISSING_VALUE
18929,NO,YES,MISSING_VALUE,LEVEL_4
18930,NO,NO,MISSING_VALUE,LEVEL_4
18931,NO,NO,MISSING_VALUE,LEVEL_4
18932,NO,NO,MISSING_VALUE,LEVEL_4
18933,NO,NO,MISSING_VALUE,LEVEL_4
18934,NO,NO,MISSING_VALUE,LEVEL_4
18935,NO,NO,MISSING_VALUE,LEVEL_4
18936,NO,NO,MISSING_VALUE,LEVEL_4
18937,NO,NO,MISSING_VALUE,LEVEL_4
18938,NO,YES,MISSING_VALUE,LEVEL_1
18939,NO,NO,MISSING_VALUE,LEVEL_4
18940,NO,NO,MISSING_VALUE,LEVEL_4
18941,NO,YES,GAME_2,LEVEL_2
18942,NO,NO,MISSING_VALUE,LEVEL_4
18943,NO,YES,MISSING_VALUE,LEVEL_4
18944,NO,YES,MISSING_VALUE,LEVEL_4
18945,NO,NO,MISSING_VALUE,LEVEL_4
18946,NO,NO,MISSING_VALUE,LEVEL_4
18947,NO,NO,MISSING_VALUE,LEVEL_4
18948,NO,YES,GAME_1,LEVEL_2
18949,NO,NO,MISSING_VALUE,LEVEL_2
18950,NO,NO,MISSING_VALUE,LEVEL_4
18951,NO,NO,MISSING_VALUE,LEVEL_4
18952,NO,YES,GAME_4,LEVEL_3
18953,NO,YES,MISSING_VALUE,LEVEL_4
18954,NO,YES,MISSING_VALUE,LEVEL_4
18955,NO,NO,MISSING_VALUE,LEVEL_4
18956,NO,NO,MISSING_VALUE,LEVEL_4
18957,NO,YES,MISSING_VALUE,LEVEL_4
18958,NO,NO,MISSING_VALUE,LEVEL_4
18959,NO,YES,MISSING_VALUE,MISSING_VALUE
18960,NO,YES,GAME_1,MISSING_VALUE
18961,NO,NO,MISSING_VALUE,LEVEL_4
18962,NO,YES,MISSING_VALUE,MISSING_VALUE
18963,NO,YES,MISSING_VALUE,LEVEL_4
18964,NO,NO,MISSING_VALUE,LEVEL_4
18965,NO,YES,MISSING_VALUE,LEVEL_4
18966,NO,YES,MISSING_VALUE,LEVEL_4
18967,NO,NO,MISSING_VALUE,LEVEL_4
18968,NO,NO,MISSING_VALUE,LEVEL_4
18969,NO,NO,MISSING_VALUE,LEVEL_4
18970,NO,NO,MISSING_VALUE,LEVEL_4
18971,NO,NO,MISSING_VALUE,LEVEL_4
18972,NO,YES,GAME_1,LEVEL_2
18973,NO,NO,MISSING_VALUE,LEVEL_4
18974,NO,NO,MISSING_VALUE,LEVEL_4
18975,NO,YES,GAME_3,LEVEL_2
18976,NO,YES,GAME_1,MISSING_VALUE
18977,NO,NO,MISSING_VALUE,LEVEL_4
18978,NO,NO,MISSING_VALUE,LEVEL_4
18979,NO,NO,MISSING_VALUE,LEVEL_4
18980,NO,YES,GAME_1,LEVEL_2
18981,NO,NO,MISSING_VALUE,LEVEL_4
18982,NO,NO,MISSING_VALUE,LEVEL_4
18983,NO,NO,MISSING_VALUE,LEVEL_4
18984,NO,YES,MISSING_VALUE,LEVEL_4
18985,NO,NO,MISSING_VALUE,LEVEL_4
18986,NO,YES,GAME_2,LEVEL_2
18987,NO,YES,GAME_2,MISSING_VALUE
18988,NO,YES,MISSING_VALUE,LEVEL_4
18989,NO,NO,MISSING_VALUE,LEVEL_4
18990,NO,NO,MISSING_VALUE,LEVEL_4
18991,NO,NO,MISSING_VALUE,LEVEL_4
18992,NO,YES,GAME_2,LEVEL_2
18993,NO,YES,GAME_1,LEVEL_2
18994,NO,YES,GAME_3,LEVEL_3
18995,NO,NO,MISSING_VALUE,LEVEL_4
18996,NO,YES,MISSING_VALUE,LEVEL_2
18997,NO,NO,MISSING_VALUE,LEVEL_4
18998,NO,NO,MISSING_VALUE,LEVEL_4
18999,NO,NO,MISSING_VALUE,LEVEL_4
19000,NO,YES,GAME_2,MISSING_VALUE
19001,NO,NO,MISSING_VALUE,LEVEL_4
19002,NO,YES,GAME_2,MISSING_VALUE
19003,NO,YES,GAME_1,LEVEL_2
19004,NO,NO,MISSING_VALUE,LEVEL_4
19005,NO,NO,MISSING_VALUE,LEVEL_4
19006,NO,YES,MISSING_VALUE,LEVEL_4
19007,NO,YES,MISSING_VALUE,LEVEL_2
19008,NO,NO,MISSING_VALUE,LEVEL_4
19009,NO,NO,MISSING_VALUE,LEVEL_2
19010,NO,NO,MISSING_VALUE,LEVEL_4
19011,NO,NO,MISSING_VALUE,LEVEL_4
19012,NO,YES,MISSING_VALUE,LEVEL_4
19013,NO,YES,MISSING_VALUE,LEVEL_4
19014,NO,NO,MISSING_VALUE,LEVEL_4
19015,NO,NO,MISSING_VALUE,LEVEL_4
19016,NO,NO,MISSING_VALUE,LEVEL_4
19017,NO,YES,GAME_1,LEVEL_2
19018,NO,YES,GAME_1,LEVEL_2
19019,NO,YES,MISSING_VALUE,LEVEL_4
19020,NO,NO,MISSING_VALUE,LEVEL_4
19021,NO,NO,MISSING_VALUE,LEVEL_4
19022,NO,YES,MISSING_VALUE,LEVEL_4
19023,NO,YES,MISSING_VALUE,LEVEL_1
19024,NO,NO,MISSING_VALUE,LEVEL_4
19025,NO,YES,MISSING_VALUE,LEVEL_4
19026,NO,NO,MISSING_VALUE,LEVEL_4
19027,NO,YES,GAME_2,LEVEL_3
19028,NO,YES,GAME_2,LEVEL_2
19029,NO,NO,MISSING_VALUE,LEVEL_4
19030,NO,NO,MISSING_VALUE,LEVEL_4
19031,NO,YES,MISSING_VALUE,LEVEL_4
19032,NO,NO,MISSING_VALUE,LEVEL_4
19033,NO,YES,MISSING_VALUE,LEVEL_4
19034,NO,NO,MISSING_VALUE,LEVEL_4
19035,NO,YES,MISSING_VALUE,LEVEL_4
19036,NO,NO,MISSING_VALUE,LEVEL_4
19037,NO,YES,GAME_1,LEVEL_2
19038,NO,NO,MISSING_VALUE,LEVEL_1
19039,NO,YES,GAME_1,LEVEL_2
19040,NO,NO,MISSING_VALUE,LEVEL_4
19041,NO,NO,MISSING_VALUE,LEVEL_4
19042,NO,YES,GAME_1,MISSING_VALUE
19043,NO,YES,GAME_1,LEVEL_2
19044,NO,YES,GAME_1,LEVEL_2
19045,NO,NO,MISSING_VALUE,LEVEL_4
19046,NO,YES,GAME_2,MISSING_VALUE
19047,NO,NO,MISSING_VALUE,LEVEL_2
19048,NO,YES,GAME_1,MISSING_VALUE
19049,NO,NO,MISSING_VALUE,LEVEL_4
19050,NO,NO,MISSING_VALUE,LEVEL_4
19051,NO,YES,MISSING_VALUE,LEVEL_4
19052,NO,NO,MISSING_VALUE,LEVEL_4
19053,NO,NO,MISSING_VALUE,LEVEL_4
19054,NO,NO,MISSING_VALUE,LEVEL_4
19055,NO,NO,MISSING_VALUE,LEVEL_4
19056,NO,NO,MISSING_VALUE,LEVEL_4
19057,NO,YES,GAME_2,LEVEL_3
19058,NO,YES,MISSING_VALUE,LEVEL_4
19059,NO,YES,GAME_1,LEVEL_2
19060,NO,NO,MISSING_VALUE,LEVEL_4
19061,NO,NO,MISSING_VALUE,LEVEL_4
19062,NO,YES,GAME_1,MISSING_VALUE
19063,NO,NO,MISSING_VALUE,LEVEL_4
19064,NO,NO,MISSING_VALUE,LEVEL_4
19065,NO,NO,MISSING_VALUE,LEVEL_4
19066,NO,NO,MISSING_VALUE,LEVEL_4
19067,NO,YES,MISSING_VALUE,LEVEL_4
19068,NO,NO,MISSING_VALUE,LEVEL_4
19069,NO,YES,GAME_4,LEVEL_2
19070,NO,YES,MISSING_VALUE,MISSING_VALUE
19071,NO,YES,MISSING_VALUE,MISSING_VALUE
19072,NO,NO,MISSING_VALUE,LEVEL_4
19073,NO,NO,MISSING_VALUE,LEVEL_4
19074,NO,YES,MISSING_VALUE,MISSING_VALUE
19075,NO,NO,MISSING_VALUE,LEVEL_2
19076,NO,YES,MISSING_VALUE,LEVEL_2
19077,NO,NO,MISSING_VALUE,LEVEL_4
19078,NO,NO,MISSING_VALUE,LEVEL_4
19079,NO,NO,MISSING_VALUE,LEVEL_4
19080,NO,YES,MISSING_VALUE,LEVEL_4
19081,NO,NO,MISSING_VALUE,LEVEL_2
19082,NO,NO,MISSING_VALUE,LEVEL_4
19083,NO,NO,MISSING_VALUE,LEVEL_4
19084,NO,NO,MISSING_VALUE,LEVEL_4
19085,NO,YES,GAME_2,LEVEL_2
19086,NO,YES,GAME_1,MISSING_VALUE
19087,NO,YES,MISSING_VALUE,LEVEL_4
19088,NO,NO,MISSING_VALUE,LEVEL_4
19089,NO,YES,GAME_1,LEVEL_2
19090,NO,NO,MISSING_VALUE,LEVEL_4
19091,NO,YES,GAME_2,MISSING_VALUE
19092,NO,NO,MISSING_VALUE,LEVEL_4
19093,NO,NO,MISSING_VALUE,LEVEL_4
19094,NO,NO,MISSING_VALUE,LEVEL_4
19095,NO,NO,MISSING_VALUE,LEVEL_4
19096,NO,NO,MISSING_VALUE,LEVEL_4
19097,NO,NO,MISSING_VALUE,LEVEL_4
19098,NO,YES,MISSING_VALUE,LEVEL_4
19099,NO,NO,MISSING_VALUE,LEVEL_4
19100,NO,NO,MISSING_VALUE,LEVEL_4
19101,NO,NO,MISSING_VALUE,LEVEL_4
